"Id"	"Pk"	"RT"	"Area"	"Ref"	"CAS"	"Qual"
"LibSrch_15"	12	8.754	0.57	62563	"013744-15-5"	97
"LibSrch_15"	12	8.754	0.57	62379	"150320-52-8"	91
"LibSrch_15"	12	8.754	0.57	62330	"054324-03-7"	91
"LibSrch_15"	13	9.05	2.06	62261	"000087-44-5"	99
"LibSrch_15"	13	9.05	2.06	62264	"000087-44-5"	60
"LibSrch_15"	13	9.05	2.06	41505	"1000221-84-9"	55
"LibSrch_15"	14	9.227	0.15	62441	"000483-76-1"	62
"LibSrch_15"	14	9.227	0.15	51747	"051407-46-6"	50
"LibSrch_15"	14	9.227	0.15	31185	"018592-12-6"	46
"LibSrch_15"	15	9.299	0.58	56361	"004821-04-9"	59
"LibSrch_15"	15	9.299	0.58	15612	"003338-55-4"	58
"LibSrch_15"	15	9.299	0.58	62416	"000495-60-3"	55
"LibSrch_15"	16	9.355	0.35	62244	"003856-25-5"	95
"LibSrch_15"	16	9.355	0.35	62439	"000483-76-1"	91
"LibSrch_15"	16	9.355	0.35	62441	"000483-76-1"	91
"LibSrch_15"	17	9.451	0.38	62563	"013744-15-5"	95
"LibSrch_15"	17	9.451	0.38	62562	"013744-15-5"	94
"LibSrch_15"	17	9.451	0.38	62285	"017699-14-8"	64
"LibSrch_15"	18	9.507	0.56	62470	"031983-22-9"	98
"LibSrch_15"	18	9.507	0.56	62525	"030021-74-0"	94
"LibSrch_15"	18	9.507	0.56	62258	"041702-63-0"	94
"LibSrch_15"	19	9.539	0.46	62563	"013744-15-5"	83
"LibSrch_15"	19	9.539	0.46	62379	"150320-52-8"	83
"LibSrch_15"	19	9.539	0.46	62531	"051898-92-1"	58
"LibSrch_15"	20	9.627	1.48	62440	"000483-76-1"	93
"LibSrch_15"	20	9.627	1.48	62497	"000523-47-7"	90
"LibSrch_15"	20	9.627	1.48	62438	"000483-76-1"	90
"LibSrch_15"	21	9.667	4.3	62445	"005951-67-7"	70
"LibSrch_15"	21	9.667	4.3	62525	"030021-74-0"	64
"LibSrch_15"	21	9.667	4.3	62330	"054324-03-7"	60
"LibSrch_15"	22	9.748	0.34	62407	"016728-99-7"	81
"LibSrch_15"	22	9.748	0.34	62366	"005989-08-2"	53
"LibSrch_15"	22	9.748	0.34	62408	"016728-99-7"	43
"LibSrch_15"	23	10.076	2.19	76518	"072120-50-4"	46
"LibSrch_15"	23	10.076	2.19	76464	"1000150-05-1"	35
"LibSrch_15"	23	10.076	2.19	15568	"036638-38-7"	30
"LibSrch_15"	24	10.397	0.2	62408	"016728-99-7"	78
"LibSrch_15"	24	10.397	0.2	62407	"016728-99-7"	60
"LibSrch_15"	24	10.397	0.2	62369	"005989-08-2"	49
"LibSrch_15"	25	10.477	0.37	62525	"030021-74-0"	87
"LibSrch_15"	25	10.477	0.37	62440	"000483-76-1"	87
"LibSrch_15"	25	10.477	0.37	76470	"005937-11-1"	86
"LibSrch_15"	26	10.581	0.48	62280	"339154-91-5"	45
"LibSrch_15"	26	10.581	0.48	62548	"000489-40-7"	35
"LibSrch_15"	26	10.581	0.48	62515	"087064-18-4"	35
"LibSrch_15"	27	10.814	0.18	149062	"019402-34-7"	93
"LibSrch_15"	27	10.814	0.18	149069	"003310-97-2"	41
"LibSrch_15"	27	10.814	0.18	62217	"148323-04-0"	38
"LibSrch_15"	28	12.641	0.21	100482	"004520-29-0"	16
"LibSrch_15"	28	12.641	0.21	101138	"111195-66-5"	15
"LibSrch_15"	28	12.641	0.21	89297	"022516-78-5"	10
"LibSrch_15"	29	13.274	0.36	115359	"055255-51-1"	68
"LibSrch_15"	29	13.274	0.36	114583	"1000283-81-2"	53
"LibSrch_15"	29	13.274	0.36	103445	"029096-51-3"	43
"LibSrch_15"	30	13.571	0.38	26250	"004441-58-1"	47
"LibSrch_15"	30	13.571	0.38	65726	"054934-96-2"	35
"LibSrch_15"	30	13.571	0.38	54881	"006305-52-8"	35
"LibSrch_15"	31	13.739	0.16	133804	"000150-86-7"	40
"LibSrch_15"	31	13.739	0.16	165426	"1000309-24-3"	27
"LibSrch_15"	31	13.739	0.16	47484	"000112-54-9"	27
"LibSrch_15"	32	15.174	0.44	114356	"1000111-31-3"	38
"LibSrch_15"	32	15.174	0.44	126339	"006673-73-0"	38
"LibSrch_15"	32	15.174	0.44	126165	"1000283-53-7"	38
"LibSrch_15"	33	15.647	0.17	149068	"001686-62-0"	12
"LibSrch_15"	33	15.647	0.17	149018	"1000196-50-8"	12
"LibSrch_15"	33	15.647	0.17	102876	"301643-35-6"	11
"LibSrch_15"	34	15.703	0.65	149053	"033892-22-7"	35
"LibSrch_15"	34	15.703	0.65	29203	"024139-33-1"	35
"LibSrch_15"	34	15.703	0.65	21348	"094400-10-9"	30
"LibSrch_15"	35	15.815	0.22	13812	"016096-32-5"	43
"LibSrch_15"	35	15.815	0.22	13825	"000095-20-5"	43
"LibSrch_15"	35	15.815	0.22	13815	"000083-34-1"	43
"LibSrch_15"	36	15.959	0.2	147596	"001235-74-1"	62
"LibSrch_15"	36	15.959	0.2	187463	"1000300-28-9"	53
"LibSrch_15"	36	15.959	0.2	101168	"122531-52-6"	50
"LibSrch_16"	1	4.77	0.28	15707	"002437-95-8"	83
"LibSrch_16"	1	4.77	0.28	15517	"007785-70-8"	64
"LibSrch_16"	1	4.77	0.28	15511	"000080-56-8"	64
"LibSrch_16"	2	4.874	0.18	15517	"007785-70-8"	60
"LibSrch_16"	2	4.874	0.18	15545	"005208-50-4"	46
"LibSrch_16"	2	4.874	0.18	15645	"004889-83-2"	46
"LibSrch_16"	3	4.987	0.32	15481	"000079-92-5"	91
"LibSrch_16"	3	4.987	0.32	15718	"005794-04-7"	91
"LibSrch_16"	3	4.987	0.32	15666	"000586-63-0"	81
"LibSrch_16"	4	5.059	0.22	15489	"000079-92-5"	38
"LibSrch_16"	4	5.059	0.22	15481	"000079-92-5"	38
"LibSrch_16"	4	5.059	0.22	15718	"005794-04-7"	38
"LibSrch_16"	5	5.275	1.2	15517	"007785-70-8"	94
"LibSrch_16"	5	5.275	1.2	15655	"000099-84-3"	91
"LibSrch_16"	5	5.275	1.2	15707	"002437-95-8"	91
"LibSrch_16"	6	5.347	1.03	15500	"000127-91-3"	95
"LibSrch_16"	6	5.347	1.03	15517	"007785-70-8"	94
"LibSrch_16"	6	5.347	1.03	15704	"003387-41-5"	91
"LibSrch_16"	7	5.556	0.72	15653	"000554-61-0"	90
"LibSrch_16"	7	5.556	0.72	15686	"000099-85-4"	87
"LibSrch_16"	7	5.556	0.72	15645	"004889-83-2"	87
"LibSrch_16"	8	5.756	0.23	15494	"005989-27-5"	83
"LibSrch_16"	8	5.756	0.23	15482	"000138-86-3"	83
"LibSrch_16"	8	5.756	0.23	15493	"005989-27-5"	83
"LibSrch_16"	9	5.796	0.69	15678	"000099-85-4"	87
"LibSrch_16"	9	5.796	0.69	15705	"028634-89-1"	81
"LibSrch_16"	9	5.796	0.69	15668	"000499-97-8"	76
"LibSrch_16"	10	7.495	67.68	16250	"000099-89-8"	97
"LibSrch_16"	10	7.495	67.68	16258	"000618-45-1"	94
"LibSrch_16"	10	7.495	67.68	16256	"000099-89-8"	91
"LibSrch_16"	11	7.976	4.33	56372	"092618-89-8"	96
"LibSrch_16"	11	7.976	4.33	56274	"000076-49-3"	94
"LibSrch_16"	11	7.976	4.33	56390	"005655-61-8"	94
"LibSrch_16"	12	8.441	0.33	62283	"017699-14-8"	93
"LibSrch_16"	12	8.441	0.33	62285	"017699-14-8"	91
"LibSrch_16"	12	8.441	0.33	62286	"017699-14-8"	91
"LibSrch_16"	13	8.69	0.38	62244	"003856-25-5"	90
"LibSrch_16"	13	8.69	0.38	62285	"017699-14-8"	90
"LibSrch_16"	13	8.69	0.38	62286	"017699-14-8"	86
"LibSrch_16"	14	8.754	0.55	62563	"013744-15-5"	96
"LibSrch_16"	14	8.754	0.55	62285	"017699-14-8"	89
"LibSrch_16"	14	8.754	0.55	62423	"023986-74-5"	89
"LibSrch_16"	15	9.05	5.15	62261	"000087-44-5"	98
"LibSrch_16"	15	9.05	5.15	62432	"000118-65-0"	93
"LibSrch_16"	15	9.05	5.15	62263	"000087-44-5"	68
"LibSrch_16"	16	9.299	0.68	62361	"1000062-61-9"	98
"LibSrch_16"	16	9.299	0.68	62312	"006753-98-6"	97
"LibSrch_16"	16	9.299	0.68	62311	"006753-98-6"	96
"LibSrch_16"	17	9.355	0.25	62421	"023986-74-5"	89
"LibSrch_16"	17	9.355	0.25	62441	"000483-76-1"	68
"LibSrch_16"	17	9.355	0.25	62330	"054324-03-7"	64
"LibSrch_16"	18	9.451	0.9	62421	"023986-74-5"	99
"LibSrch_16"	18	9.451	0.9	62563	"013744-15-5"	97
"LibSrch_16"	18	9.451	0.9	62415	"000483-75-0"	78
"LibSrch_16"	19	9.507	0.52	62470	"031983-22-9"	99
"LibSrch_16"	19	9.507	0.52	62293	"1000156-12-4"	89
"LibSrch_16"	19	9.507	0.52	62291	"010208-80-7"	89
"LibSrch_16"	20	9.539	0.39	62379	"150320-52-8"	91
"LibSrch_16"	20	9.539	0.39	62563	"013744-15-5"	60
"LibSrch_16"	20	9.539	0.39	62555	"017334-55-3"	53
"LibSrch_16"	21	9.627	2.13	62439	"000483-76-1"	98
"LibSrch_16"	21	9.627	2.13	62440	"000483-76-1"	90
"LibSrch_16"	21	9.627	2.13	62438	"000483-76-1"	90
"LibSrch_16"	22	9.668	3.12	62528	"030021-74-0"	87
"LibSrch_16"	22	9.668	3.12	62438	"000483-76-1"	70
"LibSrch_16"	22	9.668	3.12	62246	"003856-25-5"	70
"LibSrch_16"	23	9.772	0.35	62530	"030021-74-0"	93
"LibSrch_16"	23	9.772	0.35	62528	"030021-74-0"	93
"LibSrch_16"	23	9.772	0.35	62291	"010208-80-7"	70
"LibSrch_16"	24	10.084	3.61	62249	"1000156-10-8"	74
"LibSrch_16"	24	10.084	3.61	62528	"030021-74-0"	62
"LibSrch_16"	24	10.084	3.61	62415	"000483-75-0"	60
"LibSrch_16"	25	10.165	0.16	33103	"056362-87-9"	43
"LibSrch_16"	25	10.165	0.16	33022	"021841-29-2"	38
"LibSrch_16"	25	10.165	0.16	5357	"006708-14-1"	37
"LibSrch_16"	26	10.397	0.23	31221	"004919-15-7"	55
"LibSrch_16"	26	10.397	0.23	31232	"000086-95-3"	49
"LibSrch_16"	26	10.397	0.23	62452	"000515-17-3"	43
"LibSrch_16"	27	10.493	0.76	62244	"003856-25-5"	90
"LibSrch_16"	27	10.493	0.76	62528	"030021-74-0"	86
"LibSrch_16"	27	10.493	0.76	62415	"000483-75-0"	86
"LibSrch_16"	28	10.573	0.77	76472	"000481-34-5"	49
"LibSrch_16"	28	10.573	0.77	76347	"1000189-14-9"	41
"LibSrch_16"	28	10.573	0.77	33011	"055103-73-6"	41
"LibSrch_16"	29	10.718	1.72	62304	"1000159-39-0"	72
"LibSrch_16"	29	10.718	1.72	62532	"020071-49-2"	59
"LibSrch_16"	29	10.718	1.72	62549	"000489-40-7"	58
"LibSrch_16"	30	12.401	0.19	122275	"090146-85-3"	37
"LibSrch_16"	30	12.401	0.19	3215	"001757-42-2"	27
"LibSrch_16"	30	12.401	0.19	3038	"000930-52-9"	27
"LibSrch_16"	31	13.274	0.14	115466	"000511-02-4"	76
"LibSrch_16"	31	13.274	0.14	115468	"001686-67-5"	53
"LibSrch_16"	31	13.274	0.14	103193	"022353-70-4"	46
"LibSrch_16"	32	14.669	0.25	198700	"007683-64-9"	58
"LibSrch_16"	32	14.669	0.25	198717	"000111-02-4"	58
"LibSrch_16"	32	14.669	0.25	198715	"000111-02-4"	52
"LibSrch_16"	33	15.182	0.28	126238	"031262-37-0"	27
"LibSrch_16"	33	15.182	0.28	126339	"006673-73-0"	22
"LibSrch_16"	33	15.182	0.28	126308	"023837-99-2"	16
"LibSrch_16"	34	15.703	0.25	149061	"003513-69-7"	35
"LibSrch_16"	34	15.703	0.25	122005	"300862-83-3"	20
"LibSrch_16"	34	15.703	0.25	64555	"1000120-36-6"	18
"LibSrch_17"	1	4.778	0.47	15517	"007785-70-8"	96
"LibSrch_17"	1	4.778	0.47	15507	"000080-56-8"	94
"LibSrch_17"	1	4.778	0.47	15707	"002437-95-8"	94
"LibSrch_17"	2	4.866	0.42	15517	"007785-70-8"	95
"LibSrch_17"	2	4.866	0.42	15707	"002437-95-8"	91
"LibSrch_17"	2	4.866	0.42	15511	"000080-56-8"	87
"LibSrch_17"	3	4.986	0.2	15481	"000079-92-5"	95
"LibSrch_17"	3	4.986	0.2	15489	"000079-92-5"	90
"LibSrch_17"	3	4.986	0.2	15605	"029548-02-5"	70
"LibSrch_17"	4	5.075	0.19	15481	"000079-92-5"	50
"LibSrch_17"	4	5.075	0.19	26234	"019898-87-4"	38
"LibSrch_17"	4	5.075	0.19	15707	"002437-95-8"	30
"LibSrch_17"	5	5.275	0.69	15517	"007785-70-8"	93
"LibSrch_17"	5	5.275	0.69	15707	"002437-95-8"	93
"LibSrch_17"	5	5.275	0.69	15655	"000099-84-3"	87
"LibSrch_17"	6	5.339	0.67	15704	"003387-41-5"	93
"LibSrch_17"	6	5.339	0.67	15655	"000099-84-3"	91
"LibSrch_17"	6	5.339	0.67	15517	"007785-70-8"	90
"LibSrch_17"	7	5.555	0.33	15515	"007785-70-8"	90
"LibSrch_17"	7	5.555	0.33	15514	"007785-26-4"	90
"LibSrch_17"	7	5.555	0.33	15480	"013466-78-9"	87
"LibSrch_17"	8	5.604	0.35	15480	"013466-78-9"	91
"LibSrch_17"	8	5.604	0.35	15514	"007785-26-4"	87
"LibSrch_17"	8	5.604	0.35	15515	"007785-70-8"	87
"LibSrch_17"	9	5.796	0.33	15515	"007785-70-8"	80
"LibSrch_17"	9	5.796	0.33	15707	"002437-95-8"	72
"LibSrch_17"	9	5.796	0.33	15663	"000499-97-8"	68
"LibSrch_17"	10	6.742	4.37	10971	"000118-71-8"	90
"LibSrch_17"	10	6.742	4.37	10969	"000118-71-8"	64
"LibSrch_17"	10	6.742	4.37	10970	"000118-71-8"	59
"LibSrch_17"	11	7.511	77.92	16250	"000099-89-8"	95
"LibSrch_17"	11	7.511	77.92	16258	"000618-45-1"	94
"LibSrch_17"	11	7.511	77.92	16256	"000099-89-8"	91
"LibSrch_17"	12	7.976	2.44	56274	"000076-49-3"	97
"LibSrch_17"	12	7.976	2.44	56372	"092618-89-8"	96
"LibSrch_17"	12	7.976	2.44	56390	"005655-61-8"	94
"LibSrch_17"	13	9.05	5.83	62261	"000087-44-5"	96
"LibSrch_17"	13	9.05	5.83	62432	"000118-65-0"	78
"LibSrch_17"	13	9.05	5.83	62378	"242794-76-9"	46
"LibSrch_17"	14	9.299	0.66	62311	"006753-98-6"	98
"LibSrch_17"	14	9.299	0.66	62361	"1000062-61-9"	95
"LibSrch_17"	14	9.299	0.66	62312	"006753-98-6"	89
"LibSrch_17"	15	9.467	0.54	62336	"000717-74-8"	94
"LibSrch_17"	15	9.467	0.54	62451	"000515-17-3"	87
"LibSrch_17"	15	9.467	0.54	62305	"1000151-99-7"	70
"LibSrch_17"	16	9.587	0.21	62555	"017334-55-3"	60
"LibSrch_17"	16	9.587	0.21	62556	"017334-55-3"	46
"LibSrch_17"	16	9.587	0.21	62418	"1000159-38-5"	38
"LibSrch_17"	17	9.627	0.31	62439	"000483-76-1"	93
"LibSrch_17"	17	9.627	0.31	62497	"000523-47-7"	91
"LibSrch_17"	17	9.627	0.31	62440	"000483-76-1"	86
"LibSrch_17"	18	10.164	0.35	33059	"055976-10-8"	49
"LibSrch_17"	18	10.164	0.35	23494	"054274-41-8"	49
"LibSrch_17"	18	10.164	0.35	5345	"001781-78-8"	46
"LibSrch_17"	19	10.725	1.64	62527	"022567-17-5"	72
"LibSrch_17"	19	10.725	1.64	62529	"022567-17-5"	72
"LibSrch_17"	19	10.725	1.64	62483	"017066-67-0"	60
"LibSrch_17"	20	13.274	0.18	114583	"1000283-81-2"	58
"LibSrch_17"	20	13.274	0.18	115165	"076734-29-7"	53
"LibSrch_17"	20	13.274	0.18	115466	"000511-02-4"	50
"LibSrch_17"	21	14.036	0.22	11354	"1000142-17-9"	46
"LibSrch_17"	21	14.036	0.22	11224	"000645-62-5"	38
"LibSrch_17"	21	14.036	0.22	218181	"1000351-81-4"	18
"LibSrch_17"	22	14.34	0.78	203749	"010191-41-0"	93
"LibSrch_17"	22	14.34	0.78	203745	"000059-02-9"	93
"LibSrch_17"	22	14.34	0.78	203744	"000059-02-9"	90
"LibSrch_17"	23	14.765	0.3	33734	"111375-22-5"	9
"LibSrch_17"	23	14.765	0.3	33747	"025623-69-2"	9
"LibSrch_17"	23	14.765	0.3	64808	"054699-42-2"	9
"LibSrch_17"	24	15.182	0.24	126308	"023837-99-2"	53
"LibSrch_17"	24	15.182	0.24	126306	"000514-62-5"	38
"LibSrch_17"	24	15.182	0.24	114246	"1000322-52-8"	22
"LibSrch_17"	25	15.647	0.17	149060	"019907-21-2"	27
"LibSrch_17"	25	15.647	0.17	149018	"1000196-50-8"	25
"LibSrch_17"	25	15.647	0.17	148368	"018406-56-9"	9
"LibSrch_17"	26	15.959	0.2	89376	"074367-40-1"	53
"LibSrch_17"	26	15.959	0.2	89242	"002208-58-4"	47
"LibSrch_17"	26	15.959	0.2	155703	"1000137-91-1"	47
"LibSrch_18"	1	3.993	0.34	1439	"034314-83-5"	9
"LibSrch_18"	1	3.993	0.34	1408	"000107-86-8"	9
"LibSrch_18"	1	3.993	0.34	1348	"054070-74-5"	9
"LibSrch_18"	2	4.786	0.62	15707	"002437-95-8"	87
"LibSrch_18"	2	4.786	0.62	15507	"000080-56-8"	87
"LibSrch_18"	2	4.786	0.62	15511	"000080-56-8"	83
"LibSrch_18"	3	4.882	0.51	15517	"007785-70-8"	50
"LibSrch_18"	3	4.882	0.51	15507	"000080-56-8"	43
"LibSrch_18"	3	4.882	0.51	15515	"007785-70-8"	38
"LibSrch_18"	4	5.195	0.35	15655	"000099-84-3"	49
"LibSrch_18"	4	5.195	0.35	15685	"000099-85-4"	43
"LibSrch_18"	4	5.195	0.35	15527	"000555-10-2"	43
"LibSrch_18"	5	5.283	2.89	15721	"018172-67-3"	97
"LibSrch_18"	5	5.283	2.89	15500	"000127-91-3"	95
"LibSrch_18"	5	5.283	2.89	15704	"003387-41-5"	94
"LibSrch_18"	6	5.347	2.33	15500	"000127-91-3"	94
"LibSrch_18"	6	5.347	2.33	15721	"018172-67-3"	93
"LibSrch_18"	6	5.347	2.33	15517	"007785-70-8"	87
"LibSrch_18"	7	5.564	0.62	15480	"013466-78-9"	94
"LibSrch_18"	7	5.564	0.62	15514	"007785-26-4"	90
"LibSrch_18"	7	5.564	0.62	15485	"013466-78-9"	87
"LibSrch_18"	8	5.62	0.57	15514	"007785-26-4"	87
"LibSrch_18"	8	5.62	0.57	15515	"007785-70-8"	87
"LibSrch_18"	8	5.62	0.57	15485	"013466-78-9"	74
"LibSrch_18"	9	5.764	1.88	15690	"005989-54-8"	70
"LibSrch_18"	9	5.764	1.88	15494	"005989-27-5"	70
"LibSrch_18"	9	5.764	1.88	15493	"005989-27-5"	70
"LibSrch_18"	10	5.804	3.22	15477	"029714-87-2"	64
"LibSrch_18"	10	5.804	3.22	15514	"007785-26-4"	53
"LibSrch_18"	10	5.804	3.22	15515	"007785-70-8"	53
"LibSrch_18"	11	6.293	1.32	15665	"000586-62-9"	95
"LibSrch_18"	11	6.293	1.32	15648	"000554-61-0"	95
"LibSrch_18"	11	6.293	1.32	15669	"000586-62-9"	94
"LibSrch_18"	12	7.495	20.99	16250	"000099-89-8"	94
"LibSrch_18"	12	7.495	20.99	16236	"001687-64-5"	90
"LibSrch_18"	12	7.495	20.99	16256	"000099-89-8"	90
"LibSrch_18"	13	7.976	4.66	56372	"092618-89-8"	97
"LibSrch_18"	13	7.976	4.66	56274	"000076-49-3"	96
"LibSrch_18"	13	7.976	4.66	56370	"092618-89-8"	94
"LibSrch_18"	14	8.441	0.72	62285	"017699-14-8"	94
"LibSrch_18"	14	8.441	0.72	62283	"017699-14-8"	81
"LibSrch_18"	14	8.441	0.72	62244	"003856-25-5"	81
"LibSrch_18"	15	8.69	0.72	62285	"017699-14-8"	90
"LibSrch_18"	15	8.69	0.72	62246	"003856-25-5"	76
"LibSrch_18"	15	8.69	0.72	62245	"003856-25-5"	64
"LibSrch_18"	16	8.754	1.31	62421	"023986-74-5"	96
"LibSrch_18"	16	8.754	1.31	62528	"030021-74-0"	96
"LibSrch_18"	16	8.754	1.31	62563	"013744-15-5"	95
"LibSrch_18"	17	9.05	12.6	62432	"000118-65-0"	90
"LibSrch_18"	17	9.05	12.6	62378	"242794-76-9"	90
"LibSrch_18"	17	9.05	12.6	62261	"000087-44-5"	70
"LibSrch_18"	18	9.098	0.51	62423	"023986-74-5"	96
"LibSrch_18"	18	9.098	0.51	62563	"013744-15-5"	96
"LibSrch_18"	18	9.098	0.51	62531	"051898-92-1"	91
"LibSrch_18"	19	9.187	0.35	62330	"054324-03-7"	76
"LibSrch_18"	19	9.187	0.35	62562	"013744-15-5"	74
"LibSrch_18"	19	9.187	0.35	62421	"023986-74-5"	74
"LibSrch_18"	20	9.299	2.51	62311	"006753-98-6"	95
"LibSrch_18"	20	9.299	2.51	15615	"003338-55-4"	95
"LibSrch_18"	20	9.299	2.51	15614	"003338-55-4"	93
"LibSrch_18"	21	9.363	1.12	62528	"030021-74-0"	98
"LibSrch_18"	21	9.363	1.12	62415	"000483-75-0"	96
"LibSrch_18"	21	9.363	1.12	62525	"030021-74-0"	92
"LibSrch_18"	22	9.459	2.83	62249	"1000156-10-8"	93
"LibSrch_18"	22	9.459	2.83	62415	"000483-75-0"	90
"LibSrch_18"	22	9.459	2.83	62530	"030021-74-0"	89
"LibSrch_18"	23	9.507	1.1	62469	"031983-22-9"	93
"LibSrch_18"	23	9.507	1.1	62291	"010208-80-7"	93
"LibSrch_18"	23	9.507	1.1	62470	"031983-22-9"	90
"LibSrch_18"	24	9.547	0.61	62379	"150320-52-8"	91
"LibSrch_18"	24	9.547	0.61	62441	"000483-76-1"	91
"LibSrch_18"	24	9.547	0.61	62562	"013744-15-5"	87
"LibSrch_18"	25	9.587	0.82	62481	"017066-67-0"	87
"LibSrch_18"	25	9.587	0.82	62412	"000473-14-3"	87
"LibSrch_18"	25	9.587	0.82	62474	"000514-51-2"	50
"LibSrch_18"	26	9.635	6.56	62441	"000483-76-1"	94
"LibSrch_18"	26	9.635	6.56	62439	"000483-76-1"	93
"LibSrch_18"	26	9.635	6.56	62244	"003856-25-5"	90
"LibSrch_18"	27	9.675	3.01	62528	"030021-74-0"	90
"LibSrch_18"	27	9.675	3.01	62379	"150320-52-8"	70
"LibSrch_18"	27	9.675	3.01	62445	"005951-67-7"	70
"LibSrch_18"	28	9.732	0.37	62466	"006813-21-4"	68
"LibSrch_18"	28	9.732	0.37	62439	"000483-76-1"	60
"LibSrch_18"	28	9.732	0.37	62249	"1000156-10-8"	60
"LibSrch_18"	29	9.772	1.08	62249	"1000156-10-8"	95
"LibSrch_18"	29	9.772	1.08	62528	"030021-74-0"	93
"LibSrch_18"	29	9.772	1.08	62291	"010208-80-7"	81
"LibSrch_18"	30	10.084	7.78	76518	"072120-50-4"	52
"LibSrch_18"	30	10.084	7.78	15568	"036638-38-7"	38
"LibSrch_18"	30	10.084	7.78	16663	"017530-24-4"	38
"LibSrch_18"	31	10.405	0.59	62510	"004630-07-3"	50
"LibSrch_18"	31	10.405	0.59	62243	"011028-42-5"	49
"LibSrch_18"	31	10.405	0.59	62439	"000483-76-1"	46
"LibSrch_18"	32	10.477	1.33	62330	"054324-03-7"	93
"LibSrch_18"	32	10.477	1.33	62517	"039029-41-9"	93
"LibSrch_18"	32	10.477	1.33	62246	"003856-25-5"	80
"LibSrch_18"	33	10.581	0.88	76472	"000481-34-5"	89
